0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
-0.063490525,0.022223726,-0.06989057,-0.031707834,-0.06346649,-0.04029592,-0.056613423,-0.021422025,0.016407512,-0.030148016,-0.07765297,-0.045060042,0.027315676,0.083141774,-0.04384839,0.0146655105,0.019107984,-0.0003738295,-0.0020378649,0.013624828,-0.011310382,0.0325302,0.042484198,-0.01620826,0.05594136,0.04360437,-0.0623943,-0.0010228192,0.09763857,-0.044130072,-0.05522259,-0.04824422,-0.0013176451,-0.013206522,0.04684892,-0.018651608,0.086859256,-0.051732596,-0.053178933,0.018216066,-0.024581201,-0.053005215,0.012661348,-0.041237812,0.010588237,0.06008867,0.04730435,0.017191218,0.034632117,0.008346913,0.0036093402,-0.013421148,-0.06209216,0.020139644,-0.023582317,0.03850043,-0.0018823615,-0.008593323,-0.009149518,-0.026246227,-0.050982162,0.024962757,0.011591577,-0.07140776,0.036696125,-0.016202385,-0.05754624,0.076189384,-0.053900212,0.04828501,0.054893978,-0.01921106,-0.0074798786,-0.040739037,0.0009684422,-0.051942077,-0.0052854936,-0.010994531,0.00530058,-0.013285796,-0.0009421084,0.0068029426,-0.037616193,-0.013010879,-0.007215448,0.01230625,0.025883766,0.044698842,0.06291682,-0.01576415,-0.0023697033,-0.03392512,-0.008962094,-0.047589835,0.031901155,0.019868502,-0.025470981,-0.004564397,-0.0017341577,-0.0014283308,0.020457955,0.007287087,0.026376609,0.0042453073,-0.018502979,0.011520144,-0.008346317,-0.011219557,0.04574944,-0.011634454,0.03165055,0.05660268,0.047093783,-0.0060447245,0.010245232,-0.03509048,-0.029420303,0.04231872,-0.09694813,-0.000106415624,-0.04507148,0.024821987,0.037161745,0.031756364,0.00862747,-0.038859412,-0.011028202,-0.04081959,-0.013244706,0.007180976,-0.0074738744,0.016691374,-0.034482416,-0.0010442409,0.0016035778,-0.02251593,-0.01383828,-0.0075698085,-0.03635541,-0.03402276,-0.07070166,-0.044208106,-0.035625502,-0.006522235,0.0052307257,-0.006084135,0.031305227,0.051380835,0.04664297,0.0035898185,-0.024981778,0.029905736
-0.04657788,0.019121965,0.0036253456,-0.026206668,0.003190069,-0.040118326,-0.033205986,0.043589078,0.044893585,-0.051871303,-0.00028214077,-0.009518185,0.0058265226,0.0035128652,-0.0403809,0.033880327,0.022690121,-0.008195158,0.052480593,0.049271215,0.032282334,0.059947353,0.01042283,0.033851027,0.0009024088,0.012318177,-0.033958934,0.02252254,0.042610712,0.030777195,-0.060172,-0.0038387948,0.01865842,0.030761223,0.002565112,-0.036277924,0.022050716,-0.060241383,-0.003749825,0.06225465,-0.018200427,-0.022246761,0.046829768,-0.041840214,0.013964346,0.06671066,0.015046869,0.026764492,-0.028301138,-0.060132105,-0.033845764,-0.05499487,-0.044845868,0.03388157,0.027739083,0.06737089,-0.045016795,0.046475165,0.0282618,0.0136541845,-0.007591278,0.045998573,0.035934128,-0.061446015,0.051641557,-0.016262257,-0.058573965,0.0020604962,-0.044571143,0.012619774,0.041424796,-0.009298531,0.045985237,-0.04033694,-0.021080501,-0.014835276,0.0077351737,-0.024459753,-0.03899903,-0.02257919,-0.01189873,-0.019360356,0.0017151601,0.007393155,0.035619013,-0.04367436,-0.03415442,-0.060862087,-0.024356354,-0.009276101,-0.02700977,-0.037560396,0.0021564858,-0.021532152,-0.012988284,-0.010042666,-0.028650846,-0.043898046,-0.006140099,-0.03758776,-0.009856435,-0.009982425,0.0056945374,-0.03130569,0.05505329,0.00653921,0.019694168,0.013475824,0.037044253,-0.0008301369,-0.00638295,0.0016309619,-0.04444928,0.04794109,0.0063123982,-0.03250075,0.008839718,0.014377469,0.010265672,-0.050247878,-0.0060322005,0.0022624347,0.0047460403,0.026999192,-0.023174254,0.008095232,-0.0047240197,0.03486084,0.015872646,0.030702766,-0.04579555,-0.036175672,-0.02596187,0.00094412605,0.0013155128,0.02824209,0.0042471765,-0.013334142,0.019829744,-0.020176195,-0.04196421,-0.041148037,-0.050784413,-0.009098765,-0.024131661,-0.013186979,-0.064076774,-0.005688799,-0.052677672,0.003456273,0.007161695,-0.043273684
-0.07057511,0.1384629,-0.029929353,0.033155274,-0.056633603,-0.049966432,-0.067970306,0.085063845,0.16495985,-0.07147234,-0.07236549,-0.07730021,0.08306257,-0.23183256,-0.08977323,0.08370913,0.032450795,0.0065101488,0.15025437,0.091153964,0.16956145,0.14976215,0.120129034,0.09128318,-0.013982059,-0.00026143197,-0.014323454,0.08781222,0.17943184,-0.069934085,-0.07536682,-0.043017406,0.0034584892,0.07598601,-0.1950853,-0.013002491,0.104484856,-0.11288784,-0.05450498,0.14851528,0.09681765,-0.055643264,0.032235287,-0.06801464,0.05351756,0.15116328,-0.055788744,0.093614966,0.057980806,-0.024540208,0.010957743,0.040776577,-0.05155968,-0.19650573,0.032680273,0.12134453,-0.054269016,0.12469913,0.077386886,0.14660671,0.055474017,0.0504268,0.07232008,-0.0934641,0.10180999,0.039638814,-0.061267357,0.009057115,-0.09306052,-0.24134073,0.14195871,0.019829476,0.07987446,-0.08565968,0.08847791,0.09698846,-0.014920356,-0.023553055,0.046103682,0.011421798,0.01746799,0.022697331,0.060665198,-0.010891715,0.028715326,0.06320379,0.0011857647,0.062786505,-0.031206315,0.028693574,0.010502154,0.01496211,-0.03671132,0.0019391539,-0.010345597,0.031506766,0.005173014,0.036863636,0.01565303,0.013364582,0.015425251,-0.009741853,0.01186461,0.028509466,-0.021540733,0.012154937,0.05578153,0.047614343,-0.009902562,0.009000681,0.0330209,0.0170816,-0.008713676,0.015508209,0.020646904,0.01766262,0.007239176,-0.025531134,-0.02976743,0.028507248,0.03668441,-0.019858768,0.014894715,-0.003316628,0.0037325625,0.048537914,-0.024160782,0.013144862,0.046347346,-0.04047075,0.017832642,-0.017608536,-0.01661053,-0.00020686923,0.01049523,0.0081995055,0.0205775,-0.01577581,0.009575258,0.00083777535,0.03230516,0.010755376,-0.03830399,-0.05776697,-0.030742727,0.015150962,0.024774134,-0.011701693,-0.021737937,0.038506895,0.054915577,-0.006565795
0.00178349,0.034201864,0.006371307,-0.011637608,-0.0036966621,-0.013483015,0.03680668,0.049461007,0.09241632,0.013701509,-0.003342729,0.023381626,0.007957572,-0.010668036,-0.018144991,0.089716695,0.044408314,0.0015882116,0.02137957,0.057920106,-0.0038275789,0.026619207,0.027475888,-0.0062769717,0.106316455,-0.062288586,0.0075375484,0.03625416,0.03516954,-0.002212576,-0.0076165195,-0.006583098,0.03428941,0.014696479,-0.047248192,-0.015465601,0.04589844,0.017971784,0.007332663,0.06747982,0.013770815,-0.010046488,0.08192359,-0.04225794,-0.038004793,-0.008451219,0.042634334,0.016173583,0.018432753,-0.010445182,-0.019675812,0.068180874,-0.028466647,-0.026006913,-0.066745006,0.037690934,-0.06578055,0.024835533,0.035344206,-0.0064763403,-0.024045425,-0.028099282,0.044029303,-0.010524048,0.03884813,0.075371996,-0.030308135,0.03583819,0.0067877495,0.0056996304,0.041990392,0.029465938,0.062141843,0.024584427,0.0752239,-0.069555305,-0.011136361,0.007822079,-0.018346747,0.004659354,-0.01701346,0.023734719,0.0025499922,-0.02908619,-0.019795455,-0.031003341,-0.019697191,0.0019640524,-0.021021647,-0.023388471,0.03558262,-0.047580317,-0.029917393,-0.02780312,0.029309807,-0.008588689,-0.0006339549,0.003838726,-0.0060411636,0.02904388,0.012925024,-0.024836162,-0.039322164,-0.014466835,-0.0013004332,0.013929301,-0.03687427,-0.025871852,0.00092381204,-0.0227862,0.0059921853,-0.012814609,0.029933406,0.015347402,-0.0118333995,-0.02969356,-0.023124592,0.007434593,-0.02533906,0.018802581,-0.008453683,0.019822786,-0.014367525,0.026327835,0.016012602,-0.12893124,0.018963851,-0.045783002,-0.025703339,0.013984438,-0.06160862,0.0038316809,0.04725268,-0.030927083,0.019219775,-0.007185367,-0.024429109,-0.00078047405,-0.00036402795,-0.020242663,-0.004027697,-0.069022395,-0.026518818,0.062005606,-0.0015802059,-0.01238891,-0.0006261102,-0.004750355,0.031574167,-0.024198024,-0.02147534,0.07011524
0.0028435779,-0.0419584,0.020603713,0.005564032,0.017070647,-0.01169437,0.018859794,-0.0026348566,-0.05577118,0.04012378,0.011065245,0.0009994757,-0.033526212,-0.030799087,0.015331511,0.026618572,-0.0042452333,0.008670619,-0.0011169806,-0.023043768,-0.009951478,-0.032204017,0.0009298558,-0.024603784,0.08670784,0.012775537,-0.012223435,-0.0425283,-0.030589875,0.029417846,0.0069573694,0.0060092164,-0.01841698,-0.013180528,-0.031698674,0.002660124,0.016183225,0.036348596,0.019191764,-0.045633573,0.020750146,0.012381126,4.544895e-05,0.035968397,0.016733821,0.051211808,0.008538003,0.016287724,0.06376934,-0.025998576,0.018012509,0.06325515,0.006570133,0.047974627,-0.033792377,-0.0126157785,0.012411151,-0.039231606,0.018514983,-0.004777259,-0.0035868757,-0.023395605,0.041203998,0.0030082609,0.074141696,0.022532297,-0.0047344156,0.06720833,0.016881501,-0.0086917505,0.011635711,0.032283537,-0.00072749564,0.017319504,-0.048443172,0.018107226,0.028028302,0.022055829,0.0008846569,0.01719443,0.02427899,-0.0032710123,-0.0020011081,-0.01491033,-0.02923873,-0.027798276,0.08150382,0.022501051,-0.017324964,0.031525873,0.029142387,-0.0012868437,-0.013196386,-0.004079738,0.018525546,0.03645778,0.00046064786,0.010087304,0.04137343,0.0043596504,-0.014558802,-0.0021484953,-0.015931958,-0.011310749,0.0025707018,-0.015442941,-0.017603867,-0.022483805,0.04987372,0.011511619,0.01769609,0.06386219,0.0431785,-0.0053012064,0.044637494,0.004882578,-0.007226918,0.022050636,0.036770154,0.0833754,0.0036163253,0.029620739,0.041849565,0.032802977,0.04649794,0.0100866845,-0.002319085,-0.031837095,0.024270717,0.004415475,0.0026934096,0.027250195,-0.026050657,0.008972218,0.021405546,0.031193856,0.03392158,0.003341048,-0.040859938,-0.008234549,0.03486634,0.0052887993,0.032557976,0.056207035,0.021213725,0.03388979,0.016099581,0.015731335,0.027940378,0.031416237,-0.031313818,0.0545041
-0.11307362,-0.05231843,-0.13025516,0.018220404,-0.11204632,-0.09601367,-0.102170005,0.007969269,-0.03693279,-0.12712617,-0.13126382,-0.10670216,-0.041185122,-0.046635922,-0.12842105,0.0047007133,-0.008116634,-0.039249882,-0.06278046,-0.015211066,-0.051333945,-0.05378518,-0.054296087,-0.016488634,0.037871048,0.0106441965,-0.08168761,-0.028168704,-0.01760398,-0.076334916,-0.108185485,-0.11027905,-0.053461112,-0.01184601,-0.010382558,-0.04216753,0.016950592,-0.11399187,-0.13302127,-0.04632196,0.00044110432,-0.07635732,0.038126856,-0.09688633,-0.0055281403,-0.037279617,-0.046649463,-0.04642312,0.047264654,0.03385078,0.08099705,-0.047876652,-0.108209714,0.02488546,0.08301497,-0.010135983,-0.013098909,0.019794771,0.016867112,0.012084449,0.026288355,0.0011612383,0.017475067,-0.101913564,0.024117662,0.038968287,-0.057808075,0.02122809,-0.10322093,-0.046357397,0.0026141435,-0.03521992,-0.024505097,-0.104057565,0.00015222881,0.0380281,-0.0038106507,0.022307226,0.019165894,0.013666184,0.07204153,0.008750637,0.044921618,-0.008676561,0.04302902,0.043666326,-0.00834592,0.008995586,-0.024607228,0.039797828,0.036900267,0.021684121,0.006797665,0.037969254,0.036251754,0.067365676,-0.0013966494,0.060749654,0.0796499,6.206019e-05,0.022963965,0.018183982,0.038934473,0.0240898,0.016872864,0.02949151,0.029409768,0.04702334,0.0010277595,0.07362923,0.04948694,0.024763854,0.024871895,0.0438955,0.0660187,0.0385603,-0.010653044,0.029409096,0.0075325393,0.030350562,0.05867083,0.036446504,0.044856243,0.03530038,-0.041565485,0.017803682,0.030619422,0.019495111,0.04927915,-0.012784864,0.030969534,0.04486213,0.030719075,0.05701766,0.015149709,0.009043591,0.013898676,-0.008204717,0.04274728,0.030166877,0.04872365,0.04861832,0.017848888,0.05285645,0.004374248,0.022214167,0.060065858,0.062930726,0.049283158,0.06663014,0.124041885,0.041157123
0.009439917,0.04750101,0.009443802,-0.0022903988,-0.0045483704,0.051283684,-0.01649893,-0.0067340364,0.02010683,-0.029405404,-0.014784956,-0.009873336,0.01316946,-0.09593949,0.02405937,0.07236537,0.002627677,0.045845672,0.012206116,0.008550284,0.026284937,0.09464081,-0.009001075,-0.013268885,-0.095920935,0.035134573,0.073342286,0.0117142685,0.038567923,0.017372174,-0.002951468,-0.038629796,-0.019639589,0.0021542066,-0.03659609,0.018743224,0.044105865,-0.011237171,0.010501645,0.023549806,-0.007896731,0.016688611,-0.049206205,-0.027349142,0.06366567,0.09280116,-0.033841025,0.0302747,-0.00017588513,-0.016948972,-0.026689239,0.06744846,-0.0050501805,-0.06849366,-0.059213027,0.05384171,0.026341202,0.0338139,-0.03118711,0.059281588,-0.022369396,0.038403228,0.04876839,-0.015072147,0.07613856,-0.04475482,-0.0030664736,-0.019097205,-0.03107208,-0.053452317,0.09545841,0.038790055,0.026112122,0.0010736844,0.009644121,-0.0074784965,-0.022115504,-0.065759815,-0.028484317,-0.0331072,-0.043293532,-0.03940448,-0.03978651,0.0046220017,-0.037795514,-0.003018179,-0.04049399,-0.029313678,-0.01893795,-0.02309838,-0.012651256,-0.014936589,0.0029623294,0.003779653,-0.002373134,-0.00038944068,-0.03750844,-0.03498895,-0.006169101,-0.0197577,-0.016779363,0.016486732,-0.018301433,-0.0015754598,-0.029120287,0.004810948,-0.02350372,-0.0069519845,0.020547349,-0.03121192,-0.010204942,-0.02347527,0.0038856997,-0.014290521,-0.0020429147,-0.0062577655,-0.027195672,-0.018396853,-0.013226977,-0.028755944,-0.015652908,-0.014174535,-0.041628525,-0.032067787,-0.007819494,-0.023065317,-0.02206631,-0.0069380226,0.016274678,-0.05554162,-0.024563527,-0.0294647,-0.035655186,-0.05033047,-0.058341645,-0.029995535,-0.014929931,-0.014316845,-0.027779464,-0.008721785,0.017522004,-0.0021552262,0.012090589,-0.050083574,-0.03230697,-0.02283149,-0.032250647,-0.06274785,-0.023723854,-0.0028849298,-0.017608376,-0.044501673
-0.01669596,0.11734869,0.0333152,0.14249162,-0.0018642726,-0.0034545744,0.0006265048,0.2867884,0.15775083,-0.034674946,-0.010701063,0.010815303,0.046891067,-0.20639035,-0.035242576,0.077785954,0.18735424,0.0408774,0.14869608,0.16220766,0.1669222,0.1771742,0.25211057,0.21160069,0.023437014,-0.04123714,0.008297056,0.12933592,0.10521611,-0.0008095581,-0.02080093,-0.010007517,0.046437096,0.1766737,-0.14178935,-0.0008460721,0.049649548,-0.048200406,-0.031947475,0.17601448,0.19651811,-0.020981506,0.06552827,-0.0038807502,0.23378295,0.057796825,0.02091373,0.2323036,0.07153767,-0.07593323,-0.06557495,0.026571367,-0.0302419,-0.13859738,0.011852388,0.14491333,-0.020211838,0.06460672,0.22246745,0.14613754,0.17147353,0.19126512,0.03452707,-0.015197898,0.039910935,0.049479667,0.008343295,0.015077659,-0.058694616,-0.2288092,0.027977766,0.09000321,0.21215309,-0.046040036,0.16751786,-0.02826939,0.0066114604,0.0031532347,0.08958143,0.00252443,0.015998196,0.11576162,0.12235494,0.020780204,0.06322346,0.12021287,-0.0033317285,0.0036512618,0.01828425,0.12295603,0.010930094,0.19836941,0.009572437,0.14934184,0.009371514,-0.004235028,0.015273421,0.10163421,0.12507698,0.01676949,-0.00030568236,0.009359226,0.07686677,0.09452433,-0.0030857068,0.0030315076,0.07026208,0.06253409,0.008987553,0.1312345,-0.0036821843,0.014912297,0.018125173,0.12802258,0.032811522,0.10683364,0.040235642,0.014470337,-0.0007589875,0.00509446,0.051511485,0.024259647,0.020860707,-0.014646852,0.01329325,0.0260143,0.041458994,0.10649625,0.09947261,0.060935188,0.09232915,-0.001743103,-0.008163022,0.1589968,-0.004881343,0.006779952,0.115270734,-0.0022321045,0.12943037,0.06646569,0.13242242,0.17327702,-0.020268649,-0.011246578,-0.022014003,0.054514904,0.037675176,0.014536409,-0.0048614037,0.13927852,0.08519058,0.019867977
0.06921724,-0.021185916,0.010258098,-0.02488331,0.0048932154,0.02771478,0.026213303,-0.016163936,-0.008536463,0.022976458,0.04044814,0.04385242,-0.009155482,0.04430279,0.054896586,0.005451203,0.0028114843,-0.0025191559,-0.06280473,-0.04200396,-0.06303149,-0.017237134,-0.008184832,-0.022248473,0.10514531,0.039830174,0.015888168,-0.022715075,-0.016124308,-0.011853301,0.03346233,0.025052994,0.027705655,-0.025588436,0.08961231,0.017690046,0.030900639,0.05607713,0.061407857,-0.038436133,0.011023544,0.041381977,0.07967569,0.04729588,-0.015416828,0.02477572,0.0477799,-0.052188262,0.023206025,-0.008288728,0.027535195,-0.032822896,0.02100191,0.09126321,0.018426575,-0.030618064,-0.04997882,-0.022788204,-0.05634147,-0.037001673,-0.017833654,0.029088307,0.017615585,0.052426312,0.00072681776,0.10030403,0.023391288,0.014964852,0.05214095,0.084185325,0.005911696,-0.0078416085,0.018892135,0.038316596,0.010957712,-0.013575866,-0.0049382374,-0.021085758,-0.022369258,-0.014909191,0.015969086,0.0032455325,-0.015027544,0.0021017895,-0.068559475,-0.004670716,0.015116013,0.0064439056,-0.037631582,-0.0057313778,-0.0066241105,-0.0034691726,0.03513802,-0.007960243,0.0041110506,-0.036946617,-0.024751928,-0.005602268,-0.024561325,0.003873866,0.01996222,-0.040914353,-0.021246571,-0.011203874,0.012547789,-0.021190844,-0.017725768,0.0022670922,-0.018864604,-0.015925467,-0.01833036,-0.008731644,-0.003134603,-0.05268952,-0.01117115,-0.04241054,-0.038982976,-0.026705049,0.020384412,-0.027860386,-0.019472793,-0.031248711,-0.037746284,0.008391119,-0.016845856,-0.03449539,-0.009020938,-0.050319243,0.00074037735,-0.03883888,-0.03315593,-0.026341641,-0.034780994,0.008410543,-0.019844249,-0.020838851,-0.023161195,0.01552754,-0.03173158,-0.0095527675,-0.020111362,-0.021264134,0.032968607,-0.023750348,0.014283748,-0.0136424275,-0.0055163326,-0.011564737,0.008652841,-0.013328871,-0.024533495,0.020596232
0.015715905,0.034444217,-0.023399843,0.0633948,-0.011631849,-0.024801614,0.00509438,0.049151324,-0.040668573,-0.0015338531,-0.017045213,0.0031903728,-0.03408853,-0.071816966,0.0008652215,-0.065752484,0.0040563946,-0.021959877,0.052749973,0.083001725,0.062610306,0.032310538,0.05728933,0.06853242,0.035367265,-0.009766872,-0.018082973,0.1124172,-0.05079728,-0.02745797,0.016079893,0.009531771,0.0124444375,0.06863709,-0.07143632,0.0054973573,-0.057695422,-0.014816754,-0.0051856805,-0.016362075,0.091410875,0.012818721,-0.07057983,0.01240829,-0.013946862,-0.121680446,-0.04361043,0.15836982,-0.0317939,-0.027234038,0.053278193,-0.0078974655,0.024885176,-0.09387494,-0.05139902,0.05881522,-0.03408412,-0.10439858,0.03164655,0.0061440216,0.086869255,-0.011576867,-0.0040291757,0.029635096,-0.09731615,0.013318157,0.011041884,0.0029708925,-0.011196599,-0.050069157,-0.07184533,0.039153002,0.06475881,-0.002379805,0.053509858,0.018478416,-0.035081927,-0.022410857,0.042035583,0.00010448861,0.07385838,0.09344217,0.016235549,-0.060378876,0.06981571,0.014715186,0.014992588,0.026203444,-0.02085255,0.03628825,-0.013495507,0.03663102,-0.03466288,0.03978399,0.011334872,0.020078886,-0.023715356,0.023102343,0.04365523,0.013830992,-0.005862108,0.001590961,0.047653552,0.024376845,0.015754769,0.016475115,0.022269469,0.012224749,-0.012044328,0.009019686,0.010452373,-0.01078514,-0.026083743,0.050718665,0.011727841,0.011930695,0.0004977774,0.01849589,-0.076294094,-0.015111893,0.0077507566,0.03097004,0.00060458184,-0.002599007,0.054268282,0.04086833,-0.028775536,0.012688387,0.015644446,-0.06744366,-0.0118482355,-0.002696403,-0.012815065,0.0010806844,0.05500009,-0.020740967,-0.038999878,-0.0013782383,-0.04850072,0.011897692,0.021804074,0.058134284,-0.008275471,-0.022681769,-0.0034758803,0.08846965,-0.029137898,0.00063997315,0.017998407,0.0011992396,-0.0010092908,0.024850762
-0.034646787,0.14559576,-0.022466213,0.015367611,-0.03276159,-0.02016764,-0.006846583,0.05143807,0.09386199,-0.00048064595,-0.0121797,-0.026952256,0.059187897,0.016135441,-0.027024975,0.122645356,0.07825074,0.020483898,0.07664625,0.047982078,0.04133968,0.081021845,0.04307436,0.027500898,-0.014520062,0.029733123,-0.009324447,0.09457455,0.09818848,-0.051294226,-0.030615203,-0.023787897,0.04273536,0.063919194,0.03545528,-0.09054839,0.15735424,-0.048574172,-0.005654016,0.120606944,0.0652407,-0.025317099,0.13982779,-0.031869,0.037146267,0.084677555,-0.006112404,0.071278445,-0.011512437,-0.22268191,-0.32313135,-0.017546043,0.0012670298,-0.07970599,0.07881304,0.06908746,-0.0604688,0.089071594,0.0696834,0.07930008,0.034812838,0.05893017,0.009098526,0.016078584,0.054253995,0.102990866,-0.025432304,-0.053651385,-0.022881795,-0.032032076,0.17044033,0.10877453,0.024197707,-0.0015588643,0.032642744,-0.16413297,0.013504727,0.0055799205,-0.0021451467,0.02341585,0.04720367,0.01267056,-0.00028567438,-0.0036615313,0.024334872,-0.007865384,-0.033246506,-0.02844736,-0.044754405,0.005585008,-0.026993098,0.018686472,0.011609201,0.025007868,-0.0044703213,0.025869342,-0.008877737,0.017404016,-0.047161598,0.028316462,0.03529632,0.007043534,0.02974501,-0.0010865879,0.00427817,0.014640303,-0.0032734897,0.0033875206,-0.013110419,-0.020026833,-0.019655857,-0.038634825,0.014248909,0.022774342,-0.008825663,-0.006419834,-0.011976933,-0.0072400565,-0.01769357,-0.01868576,0.00714789,0.032271624,-0.019382628,0.022907758,-0.042057697,0.039538506,0.0511064,0.021918597,0.011047897,-0.013478211,-0.010171384,-0.005242848,-0.010695176,0.019748231,-0.0020447487,0.0028750997,-0.00045534017,0.030158382,0.031340662,0.014084825,-0.0027867805,0.026787568,-0.0127505865,-0.018406672,0.033922922,-0.019101659,-0.03444719,-0.0050341925,0.030681517,0.016333634,0.033305183,0.029349826
-0.04411856,0.1589926,-0.0236555,0.016882192,-0.01920953,-0.023036553,-0.008030498,0.110341385,0.11064838,0.002455692,-0.04974388,-0.030840175,0.08081168,-0.0052744024,0.004250558,0.029025774,0.108167574,0.016843287,0.0825286,0.045708485,0.009296853,0.099306054,0.08606373,0.0729071,-0.07723843,0.12547518,-0.017822884,0.067211084,0.13923953,-0.040716976,-0.026550481,-0.011913859,0.05911971,0.08214831,0.017115511,-0.14389223,0.08006412,-0.028022857,-0.017734606,0.16081683,0.046083216,-0.032264743,0.13890335,-0.01712206,0.063786715,0.129776,-0.008343133,0.0148919,0.029566672,-0.29732287,-0.40225315,-0.059220187,-0.022787372,-0.07298208,0.018285118,0.04112934,-0.07264823,0.10362372,0.0908494,0.06924758,0.044239435,0.071237266,-0.025356708,-0.012169728,0.05518967,0.11564955,-0.03933256,-0.09354679,-0.019050928,-0.10080409,0.19152556,0.051890373,-0.0554935,0.02047084,0.06387096,-0.28669554,-0.018968996,-0.018143946,-0.0024199393,0.00063081336,-0.020907465,-0.0056736986,0.034268983,0.017566549,0.0018617134,0.0049979244,-0.028866526,-0.051824998,-0.016472,0.011590606,0.026117794,0.016401784,0.021163134,0.0076009165,0.010347973,-0.019871695,0.03583683,0.021566387,-0.007647118,-0.009670141,-0.025493842,-0.027674444,0.008043881,0.031914916,-0.015155995,0.041856702,0.022480631,-0.0065833377,0.004854305,0.01836847,-0.042346742,-0.04310876,-0.004768386,0.0052613085,-0.015728524,-0.01093633,-0.01602223,-0.053384405,0.014239919,-0.035566892,0.020176483,0.001707129,-0.041450314,0.0066045737,0.013488448,0.0047017457,-0.009030715,0.024146369,0.0075078495,-0.03264022,-0.022387002,0.0085482225,-0.011906084,-0.0070413915,-0.009469938,-0.025361208,0.0065697413,0.0418346,0.016798109,0.01437548,0.021390185,0.022651013,0.0136262085,0.0015003117,0.06335566,0.003154603,-0.041662414,-0.067177795,-0.017821888,0.0082775345,0.023899768,-0.012566973
-0.051389728,0.07090205,-0.017092153,-0.0030481925,-0.008249751,-0.080809765,-0.028472481,0.03392926,0.08854643,-0.020257663,-0.06759836,-0.01989007,0.032741845,-0.01759543,-0.00961089,0.031183643,0.07342171,-0.010625613,0.0049835197,0.03966041,-0.05175853,0.07616386,0.056874163,0.037625857,-0.024453852,0.078815944,-0.063132,0.034000345,0.05219886,-0.084112346,-0.042445835,0.004877356,0.017419849,0.025632113,0.022860186,-0.09101635,0.07043506,-0.044065356,-0.035949614,0.029217435,0.010069797,-0.056484003,0.08476691,-0.04581773,0.07617922,0.03388485,-0.044897277,0.03726998,0.023195915,-0.22516431,-0.3451811,-0.01630478,-0.015819322,-0.05115826,0.055600513,0.030463373,-0.09031985,0.023175476,0.060932852,-0.0039600316,0.010348165,-0.008089433,-0.044098984,-0.019930353,0.055681773,0.078803584,-0.05498381,-0.12120248,-0.040761575,-0.073975496,0.105413534,0.025384506,-0.027619883,-0.034659065,0.06781978,-0.22316863,-0.0015827897,-0.006856881,-0.01471034,-0.0030348878,0.0039316476,0.024244132,-0.010033773,-0.023289526,0.00016298151,0.024659693,-0.023997886,-0.009092015,0.0040988177,-0.016293978,-0.021268599,-0.00269581,0.026508158,0.031288985,0.010170222,-0.026068883,-0.022105092,-0.01751861,0.009038495,-0.0043823277,0.005557053,0.037538446,0.007324908,0.020148674,-0.07771572,0.047550634,-0.040191207,-0.06111125,-0.0069588907,-0.0067760306,-0.040281344,-0.030503716,-0.018669905,-0.0069703115,-0.025430057,-0.015621884,-0.048584424,-0.0071250577,-0.06719723,-0.016406216,0.022748644,-0.022892553,-0.04043991,-0.020210143,-0.049799662,0.022275612,-0.012676213,-0.005081247,0.0023533003,-0.0032007426,-0.016190117,-0.024651425,-0.021259734,-0.041479155,-0.0194894,-0.029986074,-0.018954312,0.017036429,-0.038205296,0.004317442,-0.025414752,0.005964558,0.018869195,0.0019098072,0.009721423,-0.0039384128,-0.049450614,-0.028596621,0.017280763,0.0028483546,-0.00075524003,0.01712178
